customer_id,credit_score,credit_score_band,country,gender,age,age_group,tenure,balance,balance_segment,products_number,credit_card,credit_card_status,active_member,membership_status,estimated_salary,high_value_customer,churn,churn_status
15570931,620,Fair,France,Male,61,60+,5,0.0,Zero Balance,1,0,No Credit Card,0,Inactive,31641.52,No,1,Churned
15615177,561,Poor,Spain,Male,28,18-29,6,123692.0,100K-150K,1,1,Has Credit Card,1,Active,70548.96,Yes,0,Retained
15809906,558,Poor,Germany,Male,26,18-29,1,148853.29,100K-150K,2,1,Has Credit Card,1,Active,24411.02,Yes,0,Retained
15652169,642,Fair,France,Male,35,30-39,2,133161.95,100K-150K,1,0,No Credit Card,1,Active,122254.86,Yes,0,Retained
15649450,805,Excellent,Germany,Male,24,18-29,6,143221.35,100K-150K,2,1,Has Credit Card,0,Inactive,186035.72,No,0,Retained
15777179,687,Good,France,Male,35,30-39,9,0.0,Zero Balance,2,0,No Credit Card,1,Active,73133.82,No,0,Retained
15803538,695,Good,Spain,Male,56,50-59,1,0.0,Zero Balance,3,1,Has Credit Card,0,Inactive,187734.49,No,1,Churned
15610936,562,Poor,France,Male,33,30-39,6,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,111590.35,No,0,Retained
15590094,613,Fair,Germany,Male,38,30-39,9,126265.88,100K-150K,2,0,No Credit Card,0,Inactive,15859.95,No,0,Retained
15572706,589,Fair,France,Male,37,30-39,5,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,61324.87,No,0,Retained
15634564,593,Fair,Spain,Male,31,30-39,8,112713.34,100K-150K,1,1,Has Credit Card,1,Active,176868.89,Yes,0,Retained
15684296,714,Good,France,Male,34,30-39,5,141173.03,100K-150K,1,0,No Credit Card,1,Active,98896.06,Yes,0,Retained
15702293,588,Fair,Spain,Female,35,30-39,7,0.0,Zero Balance,2,1,Has Credit Card,1,Active,108739.15,No,0,Retained
15642099,679,Good,Spain,Male,39,30-39,6,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,12266.06,No,0,Retained
15773273,730,Good,Spain,Male,38,30-39,5,118866.36,100K-150K,1,1,Has Credit Card,1,Active,163317.5,Yes,0,Retained
15613337,833,Excellent,France,Male,47,40-49,2,0.0,Zero Balance,2,1,Has Credit Card,1,Active,182247.77,No,0,Retained
15800482,586,Fair,Spain,Female,33,30-39,7,0.0,Zero Balance,2,1,Has Credit Card,1,Active,168261.4,No,0,Retained
15732644,567,Poor,Spain,Female,54,50-59,5,92316.31,50K-100K,2,1,Has Credit Card,0,Inactive,158590.66,No,1,Churned
15713426,637,Fair,Germany,Male,30,30-39,1,122185.53,100K-150K,1,1,Has Credit Card,0,Inactive,102566.46,No,1,Churned
15640789,711,Good,France,Male,38,30-39,4,123345.85,100K-150K,1,1,Has Credit Card,0,Inactive,141827.83,No,0,Retained
15598892,828,Excellent,France,Male,30,30-39,4,73070.18,50K-100K,2,0,No Credit Card,0,Inactive,161671.15,No,0,Retained
15606436,500,Poor,Spain,Male,38,30-39,7,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,192013.23,No,0,Retained
15751227,807,Excellent,France,Male,47,40-49,1,95120.59,50K-100K,1,0,No Credit Card,0,Inactive,127875.1,No,0,Retained
15812365,850,Excellent,France,Male,40,40-49,8,102800.65,100K-150K,1,1,Has Credit Card,0,Inactive,60811.56,No,0,Retained
15616088,782,Very Good,France,Female,70,60+,7,97072.42,50K-100K,1,0,No Credit Card,1,Active,131177.22,No,0,Retained
15803886,629,Fair,Spain,Male,31,30-39,6,132876.55,100K-150K,1,1,Has Credit Card,1,Active,130862.11,Yes,0,Retained
15587311,582,Fair,Spain,Male,33,30-39,6,0.0,Zero Balance,2,0,No Credit Card,1,Active,72970.93,No,0,Retained
15617401,468,Poor,France,Male,22,18-29,2,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,28123.99,No,0,Retained
15775886,670,Good,France,Male,36,30-39,3,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,140754.19,No,1,Churned
15807305,805,Excellent,France,Male,39,30-39,2,0.0,Zero Balance,1,0,No Credit Card,0,Inactive,166650.32,No,0,Retained
15761717,720,Good,France,Male,26,18-29,10,51962.91,50K-100K,2,1,Has Credit Card,0,Inactive,45507.24,No,0,Retained
15628008,781,Very Good,Spain,Female,29,18-29,6,98759.89,50K-100K,1,0,No Credit Card,0,Inactive,112202.64,No,0,Retained
15583755,592,Fair,Germany,Male,33,30-39,2,156570.86,150K+,1,1,Has Credit Card,1,Active,37140.2,Yes,0,Retained
15661409,542,Poor,France,Female,42,40-49,1,0.0,Zero Balance,1,1,Has Credit Card,1,Active,178256.58,No,1,Churned
15774250,532,Poor,France,Male,42,40-49,1,159024.71,150K+,1,1,Has Credit Card,0,Inactive,100982.93,No,1,Churned
15681476,520,Poor,France,Female,39,30-39,1,73493.17,50K-100K,1,0,No Credit Card,1,Active,109626.13,No,1,Churned
15654870,759,Very Good,France,Female,45,40-49,8,0.0,Zero Balance,2,1,Has Credit Card,1,Active,99251.24,No,0,Retained
15790448,473,Poor,France,Female,35,30-39,6,69617.36,50K-100K,1,1,Has Credit Card,0,Inactive,143345.69,No,0,Retained
15785326,639,Fair,Spain,Female,35,30-39,5,136526.26,100K-150K,2,1,Has Credit Card,0,Inactive,59653.03,No,0,Retained
15592854,705,Good,France,Male,25,18-29,3,113736.27,100K-150K,1,0,No Credit Card,1,Active,196864.61,Yes,0,Retained
15617486,530,Poor,France,Male,52,50-59,1,106723.28,100K-150K,1,0,No Credit Card,0,Inactive,109960.4,No,1,Churned
15806796,516,Poor,Germany,Female,33,30-39,10,138847.9,100K-150K,1,1,Has Credit Card,1,Active,127256.7,Yes,0,Retained
15644699,850,Excellent,France,Female,40,40-49,0,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,1099.95,No,0,Retained
15622305,746,Very Good,Germany,Female,33,30-39,2,107868.14,100K-150K,2,1,Has Credit Card,1,Active,146192.4,Yes,0,Retained
15608209,622,Fair,Germany,Male,33,30-39,3,96926.12,50K-100K,2,1,Has Credit Card,0,Inactive,48553.77,No,0,Retained
15626898,743,Very Good,France,Male,30,30-39,7,77599.23,50K-100K,1,0,No Credit Card,0,Inactive,144407.1,No,0,Retained
15644297,732,Good,Germany,Male,38,30-39,5,178787.54,150K+,1,1,Has Credit Card,1,Active,195760.53,Yes,0,Retained
15731569,850,Excellent,France,Male,81,60+,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,44827.47,No,0,Retained
15582149,850,Excellent,Germany,Female,34,30-39,3,129668.43,100K-150K,2,1,Has Credit Card,1,Active,88743.99,Yes,0,Retained
15802483,686,Good,France,Male,34,30-39,6,146178.13,100K-150K,2,1,Has Credit Card,1,Active,88837.11,Yes,0,Retained
15686999,556,Poor,France,Female,40,40-49,8,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,62112.7,No,0,Retained
15772479,673,Good,France,Male,37,30-39,4,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,163563.07,No,0,Retained
15778884,809,Excellent,France,Female,38,30-39,2,154763.21,150K+,2,1,Has Credit Card,1,Active,174800.31,Yes,0,Retained
15623630,634,Fair,Germany,Female,56,50-59,3,116251.24,100K-150K,1,0,No Credit Card,1,Active,42429.88,Yes,1,Churned
15774316,630,Fair,France,Male,37,30-39,6,0.0,Zero Balance,2,1,Has Credit Card,1,Active,82647.65,No,0,Retained
15695097,564,Poor,Germany,Female,30,30-39,0,100954.88,100K-150K,2,0,No Credit Card,0,Inactive,134175.15,No,0,Retained
15645404,625,Fair,France,Female,51,50-59,4,124620.01,100K-150K,2,1,Has Credit Card,0,Inactive,92243.94,No,1,Churned
15750574,677,Good,Spain,Female,34,30-39,4,0.0,Zero Balance,2,1,Has Credit Card,1,Active,6175.53,No,0,Retained
15636812,583,Fair,France,Male,40,40-49,9,112701.04,100K-150K,1,0,No Credit Card,0,Inactive,29213.63,No,0,Retained
15712068,592,Fair,Spain,Male,45,40-49,8,84692.5,50K-100K,1,0,No Credit Card,1,Active,67214.02,No,0,Retained
15652030,637,Fair,Germany,Male,49,40-49,2,108204.52,100K-150K,1,1,Has Credit Card,0,Inactive,169037.84,No,1,Churned
15577398,850,Excellent,France,Male,30,30-39,6,86449.39,50K-100K,1,1,Has Credit Card,1,Active,188809.23,No,0,Retained
15756848,633,Fair,Spain,Male,42,40-49,10,0.0,Zero Balance,1,0,No Credit Card,1,Active,79408.17,No,0,Retained
15806929,751,Very Good,Germany,Male,36,30-39,5,73194.99,50K-100K,1,1,Has Credit Card,1,Active,89222.66,No,0,Retained
15656005,592,Fair,Germany,Male,31,30-39,7,124593.23,100K-150K,1,1,Has Credit Card,0,Inactive,86079.67,No,0,Retained
15722632,716,Good,Germany,Male,50,50-59,2,119655.77,100K-150K,1,1,Has Credit Card,1,Active,12944.17,Yes,1,Churned
15794356,641,Fair,Germany,Male,42,40-49,3,121765.37,100K-150K,2,1,Has Credit Card,1,Active,166516.84,Yes,0,Retained
15659656,849,Excellent,France,Male,35,30-39,4,110837.73,100K-150K,1,0,No Credit Card,0,Inactive,126419.8,No,0,Retained
15588341,647,Fair,Spain,Male,47,40-49,10,99835.17,50K-100K,1,0,No Credit Card,1,Active,89103.05,No,0,Retained
15709142,608,Fair,Germany,Female,30,30-39,2,91057.37,50K-100K,2,1,Has Credit Card,0,Inactive,132973.17,No,0,Retained
15627042,555,Poor,France,Female,26,18-29,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,93122.41,No,0,Retained
15627517,497,Poor,Spain,Male,27,18-29,7,149400.27,100K-150K,1,0,No Credit Card,0,Inactive,167522.19,No,0,Retained
15803032,599,Fair,Germany,Male,38,30-39,9,89111.63,50K-100K,1,0,No Credit Card,0,Inactive,157239.6,No,0,Retained
15665129,545,Poor,Germany,Male,33,30-39,1,132527.9,100K-150K,2,0,No Credit Card,1,Active,107429.71,Yes,0,Retained
15628272,774,Very Good,France,Female,36,30-39,9,114997.42,100K-150K,1,1,Has Credit Card,0,Inactive,75304.09,No,0,Retained
15678206,464,Poor,France,Male,46,40-49,6,161798.53,150K+,1,1,Has Credit Card,0,Inactive,182944.47,No,0,Retained
15678427,696,Good,Germany,Female,27,18-29,2,96129.32,50K-100K,2,1,Has Credit Card,1,Active,5983.7,No,0,Retained
15678067,667,Fair,Spain,Male,45,40-49,3,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,163655.01,No,0,Retained
15793331,812,Excellent,France,Male,32,30-39,5,133050.97,100K-150K,2,1,Has Credit Card,0,Inactive,89385.92,No,0,Retained
15699532,516,Poor,France,Male,51,50-59,8,120124.35,100K-150K,2,0,No Credit Card,1,Active,168773.54,Yes,0,Retained
15605827,645,Fair,France,Male,39,30-39,8,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,96864.36,No,0,Retained
15643635,664,Fair,Spain,Male,32,30-39,5,133705.74,100K-150K,1,0,No Credit Card,0,Inactive,134455.84,No,0,Retained
15787710,427,Poor,Spain,Female,39,30-39,9,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,28368.37,No,0,Retained
15614137,685,Good,France,Female,40,40-49,7,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,103898.59,No,0,Retained
15754494,585,Fair,France,Female,33,30-39,4,152805.05,150K+,1,1,Has Credit Card,0,Inactive,63239.65,No,0,Retained
15713440,519,Poor,Germany,Female,21,18-29,1,151701.45,150K+,3,1,Has Credit Card,1,Active,170138.68,Yes,1,Churned
15803479,708,Good,France,Female,67,60+,1,0.0,Zero Balance,2,0,No Credit Card,1,Active,3837.08,No,0,Retained
15709639,717,Good,France,Female,22,18-29,5,112465.06,100K-150K,1,1,Has Credit Card,1,Active,92977.75,Yes,0,Retained
15601719,465,Poor,Germany,Male,24,18-29,6,156007.09,150K+,1,1,Has Credit Card,0,Inactive,191368.37,No,0,Retained
15772482,829,Excellent,Germany,Male,28,18-29,3,132405.52,100K-150K,3,1,Has Credit Card,0,Inactive,104889.2,No,1,Churned
15591489,826,Excellent,France,Male,26,18-29,5,142662.68,100K-150K,1,0,No Credit Card,0,Inactive,60285.3,No,0,Retained
15629002,747,Very Good,Germany,Male,36,30-39,8,102603.3,100K-150K,2,1,Has Credit Card,1,Active,180693.61,Yes,0,Retained
15798053,707,Good,Spain,Male,32,30-39,9,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,126475.79,No,0,Retained
15753895,590,Fair,Spain,Male,37,30-39,1,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,133535.99,No,0,Retained
15595426,603,Fair,Spain,Male,57,50-59,6,105000.85,100K-150K,2,1,Has Credit Card,1,Active,87412.24,Yes,1,Churned
15645815,615,Fair,France,Male,45,40-49,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,164886.64,No,0,Retained
15632848,634,Fair,France,Female,36,30-39,1,69518.95,50K-100K,1,1,Has Credit Card,0,Inactive,116238.39,No,0,Retained
15703068,716,Good,Germany,Male,41,40-49,8,126145.54,100K-150K,2,1,Has Credit Card,1,Active,138051.19,Yes,0,Retained
15791513,647,Fair,France,Male,41,40-49,4,138937.35,100K-150K,1,1,Has Credit Card,1,Active,101617.64,Yes,1,Churned
15587210,591,Fair,Germany,Female,44,40-49,10,113581.98,100K-150K,1,1,Has Credit Card,0,Inactive,1985.41,No,0,Retained
15793803,574,Poor,France,Male,34,30-39,1,112572.39,100K-150K,1,0,No Credit Card,0,Inactive,165626.6,No,0,Retained
15787756,467,Poor,Germany,Male,51,50-59,10,114514.71,100K-150K,2,1,Has Credit Card,0,Inactive,177784.68,No,1,Churned
15723437,701,Good,France,Female,35,30-39,2,0.0,Zero Balance,2,1,Has Credit Card,1,Active,65765.22,No,0,Retained
15702715,747,Very Good,France,Female,34,30-39,10,0.0,Zero Balance,2,1,Has Credit Card,1,Active,50759.8,No,0,Retained
15809872,650,Fair,France,Male,32,30-39,2,84906.45,50K-100K,1,1,Has Credit Card,0,Inactive,163216.48,No,0,Retained
15644295,731,Good,Spain,Female,39,30-39,2,126816.18,100K-150K,1,1,Has Credit Card,1,Active,74850.93,Yes,0,Retained
15778694,638,Fair,Germany,Female,26,18-29,1,105249.76,100K-150K,2,1,Has Credit Card,1,Active,23491.09,Yes,0,Retained
15759555,569,Poor,Spain,Male,41,40-49,2,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,134272.57,No,0,Retained
15631406,459,Poor,Germany,Male,50,50-59,5,109387.9,100K-150K,1,1,Has Credit Card,0,Inactive,155721.15,No,0,Retained
15616676,632,Fair,Germany,Male,23,18-29,3,122478.51,100K-150K,1,1,Has Credit Card,0,Inactive,147230.77,No,1,Churned
15771154,683,Good,France,Female,73,60+,8,137732.23,100K-150K,2,1,Has Credit Card,1,Active,133210.44,Yes,0,Retained
15669491,850,Excellent,France,Female,46,40-49,2,157866.77,150K+,1,1,Has Credit Card,1,Active,18986.12,Yes,0,Retained
15697691,512,Poor,France,Female,41,40-49,6,0.0,Zero Balance,1,1,Has Credit Card,1,Active,100507.81,No,0,Retained
15665180,616,Fair,France,Female,31,30-39,3,136789.14,100K-150K,1,1,Has Credit Card,0,Inactive,59346.4,No,1,Churned
15752588,664,Fair,France,Male,36,30-39,1,0.0,Zero Balance,2,1,Has Credit Card,1,Active,95372.64,No,0,Retained
15743051,694,Good,France,Male,30,30-39,10,144684.03,100K-150K,1,1,Has Credit Card,1,Active,31805.49,Yes,0,Retained
15571873,655,Fair,France,Male,24,18-29,9,107065.31,100K-150K,1,1,Has Credit Card,1,Active,51959.82,Yes,0,Retained
15679743,607,Fair,France,Female,33,30-39,8,91301.72,50K-100K,1,0,No Credit Card,1,Active,130824.57,No,0,Retained
15769412,684,Good,Spain,Male,39,30-39,4,207034.96,150K+,2,0,No Credit Card,0,Inactive,157694.76,No,1,Churned
15775124,763,Very Good,Spain,Male,37,30-39,8,0.0,Zero Balance,2,1,Has Credit Card,1,Active,933.38,No,0,Retained
15732113,671,Good,Spain,Male,50,50-59,8,0.0,Zero Balance,1,0,No Credit Card,1,Active,2560.11,No,0,Retained
15578141,592,Fair,Spain,Male,38,30-39,3,0.0,Zero Balance,1,1,Has Credit Card,1,Active,12905.89,No,1,Churned
15595874,666,Fair,Spain,Female,36,30-39,6,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,176692.87,No,0,Retained
15755642,667,Fair,France,Male,34,30-39,5,0.0,Zero Balance,2,1,Has Credit Card,1,Active,102908.63,No,0,Retained
15576526,850,Excellent,Spain,Male,36,30-39,6,0.0,Zero Balance,2,0,No Credit Card,1,Active,41291.05,No,0,Retained
15792489,622,Fair,Spain,Male,42,40-49,9,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,119127.06,No,0,Retained
15733705,577,Poor,France,Female,30,30-39,8,92472.1,50K-100K,2,0,No Credit Card,1,Active,126434.61,No,0,Retained
15807221,555,Poor,Spain,Male,21,18-29,1,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,103901.35,No,0,Retained
15573045,547,Poor,France,Male,62,60+,10,127738.75,100K-150K,2,1,Has Credit Card,1,Active,85153.0,Yes,0,Retained
15756824,613,Fair,Germany,Female,50,50-59,5,101242.98,100K-150K,2,1,Has Credit Card,0,Inactive,12493.61,No,0,Retained
15773520,672,Good,France,Female,43,40-49,4,92599.55,50K-100K,2,1,Has Credit Card,1,Active,167336.78,No,0,Retained
15627439,624,Fair,Spain,Female,36,30-39,10,0.0,Zero Balance,2,0,No Credit Card,1,Active,186180.42,No,0,Retained
15701439,698,Good,Spain,Female,50,50-59,1,0.0,Zero Balance,4,1,Has Credit Card,0,Inactive,88566.9,No,1,Churned
15785352,606,Fair,France,Male,37,30-39,6,82373.94,50K-100K,1,0,No Credit Card,0,Inactive,172526.9,No,1,Churned
15616525,720,Good,Spain,Male,31,30-39,4,141356.47,100K-150K,1,0,No Credit Card,0,Inactive,137985.69,No,0,Retained
15717489,835,Excellent,France,Male,23,18-29,9,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,19793.73,No,1,Churned
15795737,771,Very Good,Spain,Female,47,40-49,3,72664.0,50K-100K,2,1,Has Credit Card,1,Active,107874.39,No,0,Retained
15693877,811,Excellent,France,Female,47,40-49,3,123365.34,100K-150K,2,0,No Credit Card,0,Inactive,171995.34,No,0,Retained
15576111,734,Good,Germany,Male,33,30-39,5,121898.58,100K-150K,1,1,Has Credit Card,0,Inactive,61829.89,No,0,Retained
15595713,548,Poor,Spain,Male,33,30-39,6,0.0,Zero Balance,1,1,Has Credit Card,1,Active,31728.35,No,0,Retained
15808868,652,Fair,France,Female,31,30-39,3,103696.97,100K-150K,3,0,No Credit Card,0,Inactive,155221.05,No,1,Churned
15708193,707,Good,France,Male,33,30-39,2,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,130866.95,No,0,Retained
15697801,605,Fair,Germany,Female,56,50-59,1,74129.18,50K-100K,2,1,Has Credit Card,1,Active,62199.78,No,1,Churned
15770121,623,Fair,France,Female,34,30-39,9,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,24255.21,No,0,Retained
15800524,686,Good,Germany,Male,29,18-29,3,185379.02,150K+,1,1,Has Credit Card,0,Inactive,64679.07,No,0,Retained
15686236,525,Poor,Germany,Female,47,40-49,1,118087.68,100K-150K,1,1,Has Credit Card,0,Inactive,88120.78,No,1,Churned
15659807,657,Fair,Spain,Male,41,40-49,8,109402.13,100K-150K,1,1,Has Credit Card,1,Active,66463.62,Yes,0,Retained
15736078,730,Good,Germany,Female,33,30-39,7,130367.87,100K-150K,1,1,Has Credit Card,0,Inactive,15142.1,No,1,Churned
15620836,816,Excellent,Germany,Female,34,30-39,2,108410.87,100K-150K,2,1,Has Credit Card,0,Inactive,102908.91,No,0,Retained
15698184,484,Poor,France,Female,50,50-59,2,90408.16,50K-100K,2,0,No Credit Card,0,Inactive,48170.57,No,0,Retained
15717643,728,Good,France,Female,34,30-39,6,90425.15,50K-100K,2,1,Has Credit Card,1,Active,11597.69,No,0,Retained
15776596,730,Good,Spain,Female,39,30-39,6,140094.59,100K-150K,1,1,Has Credit Card,0,Inactive,172450.04,No,1,Churned
15814757,477,Poor,Spain,Male,31,30-39,9,0.0,Zero Balance,2,0,No Credit Card,1,Active,184061.17,No,0,Retained
15812607,663,Fair,Germany,Female,46,40-49,6,95439.4,50K-100K,1,1,Has Credit Card,1,Active,21038.58,No,1,Churned
15663888,549,Poor,Germany,Male,34,30-39,6,204017.4,150K+,2,1,Has Credit Card,0,Inactive,109538.35,No,0,Retained
15748882,714,Good,Spain,Male,29,18-29,9,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,129192.55,No,0,Retained
15690829,430,Poor,Germany,Male,49,40-49,3,137115.16,100K-150K,1,1,Has Credit Card,0,Inactive,146516.86,No,1,Churned
15695819,504,Poor,Germany,Male,43,40-49,5,134740.19,100K-150K,2,1,Has Credit Card,0,Inactive,181430.91,No,0,Retained
15696834,530,Poor,France,Female,29,18-29,5,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,121451.21,No,0,Retained
15797710,619,Fair,Germany,Male,29,18-29,4,98955.87,50K-100K,1,0,No Credit Card,1,Active,131712.51,No,0,Retained
15700654,617,Fair,Germany,Male,44,40-49,9,49157.09,Below 50K,2,1,Has Credit Card,0,Inactive,53294.17,No,0,Retained
15583764,791,Very Good,Germany,Male,31,30-39,1,130240.33,100K-150K,1,0,No Credit Card,0,Inactive,96546.55,No,0,Retained
15688849,609,Fair,France,Male,48,40-49,1,108019.27,100K-150K,3,1,Has Credit Card,1,Active,184524.65,Yes,1,Churned
15661473,780,Very Good,Germany,Male,51,50-59,4,126725.25,100K-150K,1,1,Has Credit Card,0,Inactive,195259.31,No,1,Churned
15601030,777,Very Good,Germany,Female,34,30-39,5,96693.66,50K-100K,1,1,Has Credit Card,1,Active,172618.52,No,0,Retained
15789557,817,Excellent,Germany,Female,27,18-29,7,129810.6,100K-150K,1,1,Has Credit Card,1,Active,59259.44,Yes,0,Retained
15745250,850,Excellent,France,Male,58,50-59,8,156652.13,150K+,1,0,No Credit Card,0,Inactive,25899.21,No,1,Churned
15590349,732,Good,France,Female,36,30-39,9,0.0,Zero Balance,1,0,No Credit Card,0,Inactive,3749.0,No,1,Churned
15741693,693,Good,France,Male,40,40-49,4,130661.96,100K-150K,1,1,Has Credit Card,1,Active,101918.96,Yes,0,Retained
15618446,576,Poor,France,Female,50,50-59,8,0.0,Zero Balance,2,1,Has Credit Card,1,Active,57802.62,No,0,Retained
15766552,643,Fair,France,Male,37,30-39,6,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,142454.77,No,0,Retained
15668775,757,Very Good,France,Male,47,40-49,3,130747.1,100K-150K,1,1,Has Credit Card,0,Inactive,143829.54,No,0,Retained
15757895,569,Poor,Germany,Male,30,30-39,6,106629.49,100K-150K,1,0,No Credit Card,1,Active,44114.88,Yes,0,Retained
15774551,772,Very Good,Spain,Male,36,30-39,3,112029.83,100K-150K,1,1,Has Credit Card,1,Active,186948.35,Yes,0,Retained
15684011,576,Poor,Germany,Male,29,18-29,7,130575.26,100K-150K,1,0,No Credit Card,1,Active,173629.78,Yes,0,Retained
15736146,608,Fair,Germany,Male,28,18-29,4,96679.71,50K-100K,1,1,Has Credit Card,1,Active,49133.45,No,0,Retained
15656286,794,Very Good,France,Male,33,30-39,0,0.0,Zero Balance,2,0,No Credit Card,0,Inactive,178122.71,No,0,Retained
15774847,593,Fair,France,Male,50,50-59,6,171740.69,150K+,1,0,No Credit Card,0,Inactive,20893.61,No,0,Retained
15619340,597,Fair,Spain,Male,38,30-39,1,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,41303.29,No,0,Retained
15815656,541,Poor,Germany,Female,39,30-39,9,100116.67,100K-150K,1,1,Has Credit Card,1,Active,199808.1,Yes,1,Churned
15623357,692,Good,Germany,Male,24,18-29,2,120596.93,100K-150K,1,0,No Credit Card,1,Active,180490.53,Yes,0,Retained
15601324,697,Good,France,Female,48,40-49,1,0.0,Zero Balance,2,1,Has Credit Card,1,Active,87400.53,No,0,Retained
15715510,768,Very Good,France,Male,29,18-29,2,95984.69,50K-100K,2,1,Has Credit Card,1,Active,73686.75,No,0,Retained
15663770,802,Excellent,France,Male,38,30-39,1,142557.11,100K-150K,1,1,Has Credit Card,1,Active,172497.73,Yes,0,Retained
15779267,584,Fair,France,Male,47,40-49,5,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,89286.29,No,0,Retained
15597957,614,Fair,Spain,Male,66,60+,2,0.0,Zero Balance,2,0,No Credit Card,1,Active,180082.7,No,0,Retained
15584620,850,Excellent,Germany,Female,36,30-39,6,143644.16,100K-150K,1,1,Has Credit Card,0,Inactive,22102.25,No,1,Churned
15750772,671,Good,France,Female,38,30-39,6,132129.72,100K-150K,1,0,No Credit Card,1,Active,76068.95,Yes,0,Retained
15706557,626,Fair,France,Female,52,50-59,0,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,32159.46,No,1,Churned
15594391,770,Very Good,France,Female,68,60+,2,183555.24,150K+,1,0,No Credit Card,0,Inactive,159557.28,No,1,Churned
15661656,633,Fair,France,Male,38,30-39,2,91902.56,50K-100K,2,1,Has Credit Card,1,Active,107673.35,No,0,Retained
15631217,663,Fair,France,Male,40,40-49,6,156218.19,150K+,1,0,No Credit Card,1,Active,33607.72,Yes,0,Retained
15588955,581,Fair,Germany,Female,43,40-49,5,93259.57,50K-100K,3,1,Has Credit Card,0,Inactive,141035.65,No,1,Churned
15758252,561,Poor,Germany,Female,45,40-49,2,168085.38,150K+,2,0,No Credit Card,1,Active,115719.08,Yes,0,Retained
15740223,479,Poor,Germany,Male,51,50-59,1,107714.74,100K-150K,3,1,Has Credit Card,0,Inactive,86128.21,No,1,Churned
15805413,769,Very Good,France,Female,31,30-39,6,117852.26,100K-150K,2,1,Has Credit Card,0,Inactive,147668.64,No,0,Retained
15635116,659,Fair,Spain,Male,60,60+,2,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,177480.45,No,1,Churned
15764892,590,Fair,Spain,Female,51,50-59,10,84474.62,50K-100K,2,1,Has Credit Card,1,Active,190937.09,No,0,Retained
15795936,560,Poor,France,Male,50,50-59,3,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,84531.79,No,0,Retained
15655232,437,Poor,Germany,Male,35,30-39,6,126803.34,100K-150K,2,1,Has Credit Card,1,Active,161133.4,Yes,0,Retained
15640133,661,Fair,France,Female,34,30-39,0,0.0,Zero Balance,2,1,Has Credit Card,0,Inactive,185555.63,No,0,Retained
15751524,677,Good,Germany,Female,36,30-39,10,68806.84,50K-100K,1,1,Has Credit Card,0,Inactive,33075.24,No,0,Retained
15670552,560,Poor,France,Female,31,30-39,3,115141.18,100K-150K,1,1,Has Credit Card,0,Inactive,39806.75,No,0,Retained
15623966,578,Poor,France,Female,35,30-39,2,0.0,Zero Balance,2,0,No Credit Card,1,Active,26389.92,No,0,Retained
15752193,421,Poor,Spain,Male,34,30-39,6,90723.36,50K-100K,1,1,Has Credit Card,1,Active,12162.76,No,0,Retained
15607269,492,Poor,Germany,Female,49,40-49,2,151249.45,150K+,2,1,Has Credit Card,1,Active,167237.94,Yes,0,Retained
15700752,545,Poor,France,Female,32,30-39,6,0.0,Zero Balance,2,1,Has Credit Card,1,Active,52067.37,No,0,Retained
15777901,640,Fair,Germany,Female,43,40-49,9,94752.49,50K-100K,1,1,Has Credit Card,0,Inactive,184006.36,No,1,Churned
15639117,624,Fair,Spain,Female,34,30-39,6,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,582.59,No,1,Churned
15720203,577,Poor,Spain,Male,28,18-29,7,0.0,Zero Balance,1,1,Has Credit Card,0,Inactive,143274.41,No,0,Retained
